'dept';'siren';'raison_sociale';'nature_juridique';'mode_financ';'nb_membres';'total_pop_tot';'total_pop_mun';'dep_com';'insee';'siren_membre';'nom_membre';'ptot_2021';'pmun_2021'
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60622';216006130;'Sommereux';487;482
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60288';216002857;'Grémévillers';471;466
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60295';216002923;'Halloy';460;451
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60365';216003624;'Lihus';421;416
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60633';216006247;'Thieuloy-Saint-Antoine';416;414
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60004';216000026;'Achy';410;403
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60521';216005157;'Quincampoix-Fleuzy';414;398
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60588';216005819;'Saint-Maur';385;379
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60077';216000778;'Blicourt';361;352
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60605';216005983;'Sarnois';354;348
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60269';216002667;'Gaudechart';352;347
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60458';216004531;'La Neuville-sur-Oudeuil';336;321
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60314';216003111;'Hétomesnil';321;316
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60557';216005512;'Roy-Boissy';319;313
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60599';216005926;'Saint-Thibault';297;292
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60108';216001081;'Briot';296;288
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60347';216003459;'Lannoy-Cuillère';288;283
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60594';216005876;'Saint-Quentin-des-Prés';288;282
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60304';216003012;'Haute-Épine';283;274
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60484';216004788;'Oudeuil';276;270
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60289';216002865;'Grez';271;267
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60604';216005975;'Sarcus';268;266
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60109';216001099;'Brombos';259;255
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60194';216001933;'Dargies';252;250
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60596';216005892;'Saint-Samson-la-Poterie';250;248
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60110';216001107;'Broquiers';245;245
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60514';216005082;'Prévillers';238;237
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60128';216001271;'Canny-sur-Thérain';227;227
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60275';216002725;'Glatigny';226;226
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60550';216005447;'Rothois';225;225
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60407';216004036;'Monceaux-l''Abbaye';224;222
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60217';216002154;'Escames';222;218
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60193';216001925;'Daméraucourt';218;216
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60214';216002121;'Ernemont-Boutavent';215;212
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60566';216005603;'Saint-Arnoult';214;211
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60248';216002469;'Fouilloy';213;207
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60353';216003509;'Lavacquerie';202;201
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60460';216004556;'La Neuville-Vault';207;199
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60629';216006205;'Thérines';207;198
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60476';216004705;'Omécourt';205;197
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60303';216003004;'Hautbos';196;195
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60051';216000505;'Beaudéduit';193;192
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60297';216002949;'Le Hamel';189;187
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60084';216000844;'Bonnières';179;178
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60624';216006155;'Sully';175;171
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60219';216002170;'Escles-Saint-Pierre';168;166
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60699';216006890;'Wambez';170;165
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60688';216006791;'Villers-sur-Bonnières';163;162
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60098';216000984;'Bouvresse';157;156
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60444';216004390;'Mureaumont';161;156
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60306';216003038;'Hécourt';156;153
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60371';216003681;'Loueuse';152;151
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60335';216003327;'Lachapelle-sous-Gerberoy';149;148
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60114';216001149;'Buicourt';146;146
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60296';216002931;'Hannaches';141;140
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60301';216002980;'Haucourt';144;139
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60244';216002428;'Fontenay-Torcy';132;131
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60388';216003848;'Martincourt';136;130
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60049';216000489;'Bazancourt';124;121
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60312';216003095;'Héricourt-sur-Thérain';123;121
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60691';216006825;'Villers-Vermont';122;121
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60472';216004663;'Offoy';117;116
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60280';216002774;'Gourchelles';115;115
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60271';216002683;'Gerberoy';90;88
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60571';216005652;'Saint-Deniscourt';87;84
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60397';216003939;'Le Mesnil-Conteville';81;80
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60602';216005959;'Saint-Valery';69;62
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60205';216002030;'Élencourt';53;52
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60354';216003517;'Laverrière';37;36
'60';246000848;'CC de la Picardie Verte';'CC';'FA';88;33319;32705;'60';'60697';216006874;'Vrocourt';34;33
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60533';216005272;'Ressons-sur-Matz';1720;1692
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60689';216006809;'Villers-sur-Coudun';1454;1396
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60350';216003475;'Lassigny';1408;1384
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60166';216001651;'Coudun';1099;1067
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60206';216002048;'Élincourt-Sainte-Marguerite';870;856
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60408';216004044;'Monchy-Humières';789;776
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60632';216006239;'Thiescourt';771;755
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60160';216001594;'Conchy-les-Pots';727;715
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60191';216001909;'Cuvilly';636;631
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60379';216003764;'Mareuil-la-Motte';642;627
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60053';216000521;'Beaulieu-les-Fontaines';652;602
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60281';216002782;'Gournay-sur-Aronde';576;562
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60273';216002709;'Giraumont';558;539
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60383';216003806;'Margny-sur-Matz';549;537
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60340';216003376;'Lagny';547;529
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60483';216004770;'Orvillers-Sorel';580;521
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60126';216001255;'Cannectancourt';512;506
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60386';216003822;'Marquéglise';486;478
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60093';216000935;'Boulogne-la-Grasse';475;466
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60558';216005520;'Roye-sur-Matz';481;463
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60675';216006668;'Vignemont';441;435
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60019';216000190;'Antheuil-Portes';424;412
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60198';216001974;'Dives';406;400
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60011';216000117;'Amy';404;399
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60127';216001263;'Canny-sur-Matz';399;396
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60204';216002022;'Écuvilly';312;308
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60124';216001230;'Candor';311;304
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60538';216005322;'Ricquebourg';300;296
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60474';216004689;'Ognolles';290;285
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60449';216004440;'Neufvy-sur-Aronde';283;279
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60381';216003780;'Margny-aux-Cerises';262;259
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60035';216000349;'Avricourt';259;255
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60048';216000471;'Baugy';258;253
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60292';216002899;'Gury';247;240
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60499';216004937;'Plessis-de-Roye';237;232
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60227';216002253;'Évricourt';227;225
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60434';216004291;'Mortemer';229;223
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60192';216001917;'Cuy';225;220
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60459';216004549;'La Neuville-sur-Ressons';211;208
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60174';216001735;'Crapeaumesnil';207;204
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60329';216003269;'Laberlière';206;200
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60071';216000711;'Biermont';179;174
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60099';216000992;'Braisnes-sur-Aronde';174;171
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60258';216002568;'Fresnières';170;164
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60621';216006122;'Solente';142;141
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60351';216003483;'Lataule';120;118
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60061';216000612;'Belloy';95;89
'60';246000855;'CC du Pays des Sources';'CC';'FA';48;22633;22074;'60';'60294';216002915;'Hainvillers';83;82
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60176';216001750;'Crépy-en-Valois';15063;14796
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60446';216004416;'Nanteuil-le-Haudouin';4310;4249
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60500';216004945;'Le Plessis-Belleville';3672;3620
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60341';216003384;'Lagny-le-Sec';2111;2056
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60380';216003772;'Mareuil-sur-Ourcq';1635;1611
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60619';216006106;'Silly-le-Long';1189;1163
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60489';216004838;'Péroy-les-Gombries';1164;1150
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60666';216006577;'Ver-sur-Launette';1173;1147
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60069';216000695;'Betz';1180;1140
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60430';216004259;'Morienval';1096;1083
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60083';216000836;'Bonneuil-en-Valois';1030;1007
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60213';216002113;'Ermenonville';1025;1004
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60358';216003558;'Lévignen';1027;1001
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60661';216006528;'Vaumoise';1069;986
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60079';216000794;'Boissy-Fresnoy';997;985
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60005';216000034;'Acy-en-Multien';872;859
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60047';216000463;'Baron';780;764
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60658';216006494;'Vauciennes';700;690
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60385';216003814;'Marolles';688;675
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60260';216002584;'Fresnoy-la-Rivière';686;665
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60479';216004739;'Ormoy-Villers';670;660
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60101';216001016;'Brégy';661;648
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60272';216002691;'Gilocourt';661;642
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60548';216005421;'Rosoy-en-Multien';610;603
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60481';216004754;'Orrouy';613;600
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60650';216006411;'Trumilly';560;535
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60027';216000273;'Auger-Saint-Vincent';542;529
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60261';216002592;'Fresnoy-le-Luat';517;505
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60637';216006288;'Thury-en-Valois';509;504
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60554';216005488;'Rouvres-en-Multien';478;469
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60203';216002014;'Duvy';443;435
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60231';216002295;'Feigneux';441;427
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60226';216002246;'Ève';427;421
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60148';216001479;'Chèvreville';425;417
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60413';216004093;'Montagny-Sainte-Félicité';424;415
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60091';216000919;'Bouillancy';401;395
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60683';216006742;'Villers-Saint-Genest';411;395
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60448';216004432;'Neufchelles';389;383
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60274';216002717;'Glaignes';389;376
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60671';216006627;'Versigny';390;370
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60478';216004721;'Ormoy-le-Davien';358;349
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60046';216000455;'Bargny';341;334
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60094';216000943;'Boursonne';317;311
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60190';216001891;'Cuvergnon';300;294
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60473';216004671;'Ognes';295;294
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60207';216002055;'Éméville';294;288
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60656';216006478;'Varinfroy';290;287
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60618';216006098;'Séry-Magneval';291;281
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60672';216006635;'Vez';290;277
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60031';216000307;'Autheuil-en-Valois';278;271
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60020';216000208;'Antilly';267;258
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60320';216003178;'Ivors';258;255
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60552';216005462;'Rouville';259;250
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60092';216000927;'Boullarre';225;220
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60066';216000661;'Béthancourt-en-Valois';219;209
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60279';216002766;'Gondreville';208;203
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60561';216005553;'Russy-Bémont';202;196
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60679';216006700;'La Villeneuve-sous-Thury';166;160
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60224';216002220;'Étavigny';152;151
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60527';216005215;'Réez-Fosse-Martin';148;147
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60546';216005405;'Rosières';142;138
'60';246000871;'CC du Pays de Valois';'CC';'FPU';62;56849;55673;'60';'60543';216005371;'Rocquemont';121;120
'60';246000897;'CC de la Plaine d''Estrées';'CC';'FPU';19;18344;17966;'60';'60223';216002212;'Estrées-Saint-Denis';3803;3749
'60';246000897;'CC de la Plaine d''Estrées';'CC';'FPU';19;18344;17966;'60';'60149';216001487;'Chevrières';2090;2022
